VendorID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,1,2.8,1,N,238,116,2,12,0,0.5,0,0,0.3,12.8,0
2,2,1.86,1,N,100,79,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,2,3.85,1,N,186,263,1,15.5,0,0.5,4.7,0,0.3,23.5,2.5
1,1,0.2,1,N,237,237,1,3.5,2.5,0.5,1.7,0,0.3,8.5,2.5
1,1,4.7,1,N,162,162,1,23,2.5,0.5,5.26,0,0.3,31.56,2.5
2,2,1.35,1,N,231,249,1,7,0,0.5,2.06,0,0.3,12.36,2.5
1,1,0.7,1,N,140,262,1,5,2.5,0.5,2.45,0,0.3,10.75,2.5
2,6,1.39,1,N,75,263,1,7,0,0.5,1.5,0,0.3,11.8,2.5
2,1,0.51,1,N,161,100,2,5,0,0.5,0,0,0.3,8.3,2.5
1,2,1.7,1,N,237,48,2,9.5,2.5,0.5,0,0,0.3,12.8,2.5
1,1,2.1,1,N,236,42,1,8.5,2.5,0.5,1,0,0.3,12.8,2.5
2,3,1.59,1,N,100,137,1,9,0,0.5,1.5,0,0.3,13.8,2.5
1,1,0,1,N,89,222,1,24.2,0,0.5,0,0,0.3,25,0
2,1,2.42,1,N,141,41,1,10.5,0,0.5,3,0,0.3,16.8,2.5
2,4,1.04,1,N,230,170,2,6,0,0.5,0,0,0.3,9.3,2.5
2,1,1.09,1,N,161,186,1,6,0,0.5,2.79,0,0.3,12.09,2.5
2,1,20.29,1,N,186,29,2,56.5,0,0.5,0,6.12,0.3,65.92,2.5
1,1,0.4,1,N,229,229,1,3.5,2.5,0.5,1.7,0,0.3,8.5,2.5
2,2,2.86,1,N,164,4,1,12,0,0.5,2.3,0,0.3,17.6,2.5
2,1,0.61,1,N,262,237,1,4.5,0,0.5,1.17,0,0.3,8.97,2.5
2,1,2.73,1,N,237,107,2,10,0,0.5,0,0,0.3,13.3,2.5
2,1,3.12,1,N,143,234,2,13,0,0.5,0,0,0.3,16.3,2.5
1,1,1.6,1,N,141,236,4,7,2.5,0.5,0,0,0.3,10.3,2.5
1,1,0.4,1,N,229,229,1,4,2.5,0,1.35,0,0.3,8.15,2.5
1,1,1.6,1,N,107,107,2,7.5,2.5,0,0,0,0.3,10.3,2.5
1,1,0,1,N,218,181,1,48.2,0,0.5,0,0,0.3,49,0
1,1,3.9,1,N,162,232,3,13,2.5,0.5,0,0,0.3,16.3,2.5
1,1,2.9,1,N,140,224,1,12,2.5,0.5,4.55,0,0.3,19.85,2.5
1,2,4.7,1,N,145,74,2,15.5,2.5,0,0,0,0.3,18.3,2.5
1,1,1.5,1,N,74,75,1,8,0,0,1.65,0,0.3,9.95,0
1,1,11.9,1,N,132,252,1,36,0,0.5,7.35,0,0.3,44.15,0
2,1,0.38,1,N,141,237,1,3.5,0,0.5,1.36,0,0.3,8.16,2.5
2,2,1.05,1,N,74,41,2,6,0,0.5,0,0,0.3,6.8,0
2,2,6.89,1,N,41,107,2,24.5,0,0.5,0,0,0.3,27.8,2.5
2,1,2.64,1,N,234,237,2,11,0,0.5,0,0,0.3,14.3,2.5
2,1,1.58,1,N,43,237,1,9,0,0.5,2.46,0,0.3,14.76,2.5
2,1,1.64,1,N,142,238,1,8.5,0,0.5,3,0,0.3,14.8,2.5
2,1,4.94,1,N,107,217,1,18,0,0.5,0,0,0.3,21.3,2.5
2,2,1.86,1,N,79,231,2,11,0,0.5,0,0,0.3,14.3,2.5
1,1,2.1,1,N,75,238,1,9.5,2.5,0.5,2.55,0,0.3,15.35,2.5
1,1,0.7,1,N,151,151,2,5,0,0.5,0,0,0.3,5.8,0
2,1,5.95,1,N,262,262,2,21.5,0,0.5,0,0,0.3,24.8,2.5
2,1,1.35,1,N,164,90,2,6,0,0.5,0,0,0.3,9.3,2.5
1,1,1.5,1,N,141,262,2,7,2.5,0.5,0,0,0.3,10.3,2.5
1,1,3.1,1,N,75,143,1,14.5,2.5,0.5,3.55,0,0.3,21.35,2.5
2,5,3.29,1,N,170,261,2,14,0,0.5,0,0,0.3,17.3,2.5
2,1,2.09,1,N,239,75,1,12,0,0.5,3.06,0,0.3,18.36,2.5
1,1,0,1,N,41,90,1,27.2,0,0.5,0,0,0.3,28,0
2,1,7.44,1,N,197,122,1,26,0,0.5,2.75,0,0.3,29.55,0
1,0,0.4,1,N,234,164,1,4,2.5,0.5,1.7,0,0.3,9,2.5
2,1,11.87,1,N,237,200,1,35.5,0,0.5,8.32,2.8,0.3,49.92,2.5
1,1,5.7,1,N,233,87,1,20.5,2.5,0.5,0.2,0,0.3,24,2.5
2,6,6.1,1,N,164,265,2,19.5,0,0.5,0,11.75,0.3,34.55,2.5
1,1,0,1,N,35,188,1,16.2,0,0.5,0,0,0.3,17,0
2,1,1.17,1,N,107,164,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,2,2.17,1,N,233,262,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,1,2.8,1,N,262,164,1,12,0,0.5,3.06,0,0.3,18.36,2.5
1,1,2.9,1,N,237,234,1,12.5,2.5,0.5,0,0,0.3,15.8,2.5
2,2,2.89,1,N,140,75,2,11.5,0,0.5,0,0,0.3,14.8,2.5
1,1,1.8,1,N,170,48,1,10,2.5,0.5,0.7,0,0.3,14,2.5
2,1,2.45,1,N,238,163,2,10.5,0,0.5,0,0,0.3,13.8,2.5
2,1,5.04,1,N,132,216,2,15.5,0,0.5,0,0,0.3,16.3,0
2,2,2.53,1,N,162,263,2,9.5,0,0.5,0,0,0.3,12.8,2.5
2,1,1.23,1,N,141,75,1,6,0,0.5,2,0,0.3,11.3,2.5
2,1,0.8,1,N,75,262,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,1,0.38,1,N,107,107,1,3.5,0,0.5,1.36,0,0.3,8.16,2.5
2,1,2.06,1,N,125,246,2,9.5,0,0.5,0,0,0.3,12.8,2.5
1,1,0,1,N,50,238,1,14.2,0,0.5,0,0,0.3,15,0
1,1,1.5,1,N,166,75,1,9,0,0.5,1.95,0,0.3,11.75,0
1,1,19.3,4,N,132,265,3,84.5,0,0.5,0,0,0.3,85.3,0
2,1,0.68,1,N,262,75,1,5.5,0,0.5,0.6,0,0.3,9.4,2.5
2,1,0.8,1,N,236,151,2,6,0,0.5,0,0,0.3,6.8,0
1,1,3.4,1,N,186,237,1,15,2.5,0.5,0,0,0.3,18.3,2.5
1,1,2.2,1,N,141,48,2,12.5,2.5,0.5,0,0,0.3,15.8,2.5
1,1,1.2,1,N,107,170,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
1,1,1.1,1,N,137,186,1,6.5,2.5,0.5,2.45,0,0.3,12.25,2.5
1,1,1.1,1,N,186,107,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,1,1.6,1,N,234,233,1,7.5,2.5,0.5,1.2,0,0.3,12,2.5
1,1,2.3,1,N,170,246,2,10,2.5,0.5,0,0,0.3,13.3,2.5
1,1,0,1,N,107,71,1,32.2,0,0.5,0,0,0.3,33,0
2,1,0.86,1,N,140,262,1,4.5,0,0.5,1.95,0,0.3,9.75,2.5
2,1,3.39,1,N,42,169,2,14,0,0.5,0,0,0.3,14.8,0
2,1,2.19,1,N,170,237,1,9.5,0,0.5,2.8,0,0.3,15.6,2.5
1,1,4.2,1,N,193,75,1,15,2.5,0.5,0,0,0.3,18.3,2.5
2,1,5.15,1,N,231,143,1,18,0,0.5,4.26,0,0.3,25.56,2.5
2,2,8.7,1,N,137,129,2,27,0,0.5,0,0,0.3,30.3,2.5
1,1,3.4,1,N,163,41,1,11.5,2.5,0.5,1,0,0.3,15.8,2.5
1,1,2.2,1,Y,68,125,2,9.5,2.5,0.5,0,0,0.3,12.8,2.5
2,1,1.07,1,N,113,90,1,6,0,0.5,0,0,0.3,9.3,2.5
2,1,1.36,1,N,166,74,2,7,0,0.5,0,0,0.3,7.8,0
2,3,1.19,1,N,234,246,1,7.5,0,0.5,1.75,0,0.3,12.55,2.5
2,3,2.12,1,N,246,224,1,13,0,0.5,2,0,0.3,18.3,2.5
2,2,0.36,1,N,41,41,1,3.5,0,0.5,1,0,0.3,5.3,0
2,1,3.8,1,N,237,90,2,15,0,0.5,0,0,0.3,18.3,2.5
2,1,1.05,1,N,161,140,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,1,7.47,1,N,186,42,2,24,0,0.5,0,0,0.3,27.3,2.5
2,1,4.47,1,N,236,159,2,15.5,0,0.5,0,0,0.3,18.8,2.5
1,1,1.2,1,N,239,142,1,7,2.5,0.5,1.7,0,0.3,12,2.5
2,1,1.18,1,N,75,236,2,7,0,0.5,0,0,0.3,10.3,2.5
2,1,0.49,1,N,263,262,1,5,0,0.5,1.2,0,0.3,9.5,2.5
2,2,2.02,1,N,236,142,1,9.5,0,0.5,0,0,0.3,12.8,2.5
2,1,1.36,1,N,43,237,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,1,2.81,1,N,161,151,2,11,0,0.5,0,0,0.3,14.3,2.5
2,1,4.8,1,N,151,243,1,19,0,0.5,4.95,0,0.3,24.75,0
2,1,0.6,1,N,233,161,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,1,7.31,1,N,230,217,2,27,0,0.5,0,0,0.3,30.3,2.5
1,1,0.9,1,N,186,230,1,5,2.5,0.5,1.65,0,0.3,9.95,2.5
1,1,0,1,N,136,242,1,18.2,0,0.5,0,0,0.3,19,0
2,1,15.83,1,N,138,26,1,45.5,0,0.5,1,0,0.3,47.3,0
1,1,4.1,1,N,49,76,2,17,0,0.5,0,0,0.3,17.8,0
1,1,1.1,1,N,68,90,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5
1,1,1.7,1,N,48,238,1,7.5,2.5,0.5,2.2,0,0.3,13,2.5
1,1,1,1,N,48,161,1,6.5,2.5,0.5,2.9,0,0.3,12.7,2.5
2,1,2.24,1,N,263,229,1,10,0,0.5,2.66,0,0.3,15.96,2.5
1,1,1.9,1,N,163,140,2,11.5,2.5,0.5,0,0,0.3,14.8,2.5
1,1,3.1,1,N,140,186,1,14,2.5,0.5,4.3,0,0.3,21.6,2.5
1,1,11.4,1,N,138,132,2,32,0,0.5,0,0,0.3,32.8,0
2,1,0.99,1,N,238,239,1,5,0,0.5,0.83,0,0.3,9.13,2.5
2,1,2.09,1,N,238,75,2,8.5,0,0.5,0,0,0.3,11.8,2.5
1,1,1.9,1,N,140,170,2,9,2.5,0.5,0,0,0.3,12.3,2.5
2,1,1.63,1,N,24,238,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,1,4.1,1,N,186,236,1,15.5,0,0.5,4.7,0,0.3,23.5,2.5
2,5,6.28,1,N,148,100,2,21.5,0,0.5,0,0,0.3,24.8,2.5
2,1,10.5,1,N,138,243,2,30.5,0,0.5,0,6.12,0.3,37.42,0
2,5,2.75,1,N,48,24,1,10,0,0.5,2.66,0,0.3,15.96,2.5
2,5,1.06,1,N,151,239,1,6.5,0,0.5,1,0,0.3,10.8,2.5
2,5,1.67,1,N,48,68,2,7,0,0.5,0,0,0.3,10.3,2.5
2,5,3.2,1,N,186,141,2,13,0,0.5,0,0,0.3,16.3,2.5
2,1,1.83,1,N,166,74,2,9.5,0,0.5,0,0,0.3,10.3,0
2,1,0.56,1,N,75,75,1,5.5,0,0.5,1.26,0,0.3,7.56,0
2,1,0.75,1,N,238,239,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
2,2,1.18,1,N,141,262,1,5.5,0,0.5,2.2,0,0.3,11,2.5
2,2,0.79,1,N,137,186,1,6.5,0,0.5,1,0,0.3,10.8,2.5
1,1,0.6,1,N,140,141,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,1,0.6,1,N,262,263,1,4.5,2.5,0.5,0,0,0.3,7.8,2.5
2,1,1.58,1,N,238,263,1,7,0,0.5,1.7,0,0.3,12,2.5
2,4,1.91,1,N,142,238,2,8.5,0,0.5,0,0,0.3,11.8,2.5
2,1,1.05,1,N,236,262,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,2,0,5,N,127,264,1,16,0,0.5,0,0,0.3,16.8,0
2,1,1.41,1,N,100,170,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5
2,1,1.06,1,N,163,162,1,6,0,0.5,3,0,0.3,12.3,2.5
1,1,2.8,1,N,234,237,1,12,2.5,0.5,3.06,0,0.3,18.36,2.5
1,3,1.8,1,N,75,239,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
2,1,0.57,1,N,107,137,2,4,0,0.5,0,0,0.3,7.3,2.5
2,1,4.98,1,N,137,83,2,15.5,0,0.5,0,6.12,0.3,24.92,2.5
1,1,1.2,1,N,238,236,2,7,2.5,0.5,0,0,0.3,10.3,2.5
2,6,1.06,1,N,41,166,2,8,0,0.5,0,0,0.3,8.8,0
2,5,0.46,1,N,41,74,2,4.5,0,0.5,0,0,0.3,5.3,0
2,1,1.41,1,N,140,236,1,8,0,0.5,2.82,0,0.3,14.12,2.5
2,1,15.19,1,N,61,219,1,48.5,0,0.5,2.75,0,0.3,52.05,0
1,1,0.6,1,N,100,234,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
1,1,2.2,1,N,161,236,1,10,2.5,0.5,2.65,0,0.3,15.95,2.5
1,1,5.2,1,N,100,45,2,21,2.5,0.5,0,0,0.3,24.3,2.5
2,1,1.83,1,N,236,151,1,8.5,0,0.5,2.95,0,0.3,14.75,2.5
1,1,0.9,1,N,48,142,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,1,0.7,1,N,234,68,2,5,2.5,0.5,0,0,0.3,8.3,2.5
2,6,0,1,N,193,193,2,0,0,0,0,0,0,0,0
1,0,0,1,N,145,145,2,2.5,0,0.5,0,0,0.3,3.3,0
1,1,0,1,N,145,145,2,2.5,0,0.5,0,0,0.3,3.3,0
1,1,1.2,1,N,142,100,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
1,1,0.8,1,N,170,100,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5
1,1,2.3,1,N,170,141,3,8.5,2.5,0.5,0,0,0.3,11.8,2.5
1,1,3.2,1,N,263,137,1,11.5,2.5,0.5,2.95,0,0.3,17.75,2.5
2,1,1.49,1,N,234,161,2,7,0,0.5,0,0,0.3,10.3,2.5
2,1,2.92,1,N,163,75,2,11,0,0.5,0,0,0.3,14.3,2.5
2,1,1.84,1,N,43,237,1,8.5,0,0.5,2.95,0,0.3,14.75,2.5
2,1,1.91,1,N,146,146,2,11.5,0,0.5,0,0,0.3,12.3,0
2,1,4.67,1,N,246,65,1,18,0,0.5,3,0,0.3,24.3,2.5
2,1,2.07,1,N,261,144,2,13,0,0.5,0,0,0.3,16.3,2.5
2,1,2.11,1,N,166,75,2,14,0,0.5,0,0,0.3,14.8,0
2,2,1.76,1,N,166,238,1,9,0,0.5,3.08,0,0.3,15.38,2.5
2,2,1.94,1,N,143,161,1,9,0,0.5,2.46,0,0.3,14.76,2.5
1,1,0.8,1,N,42,42,2,5,0,0.5,0,0,0.3,5.8,0
1,1,3.8,1,N,164,238,1,14,2.5,0.5,1.9,0,0.3,19.2,2.5
1,1,1,1,N,141,161,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
2,1,2.41,1,N,43,262,1,11,0,0.5,2.86,0,0.3,17.16,2.5
1,1,1,1,N,68,249,1,5,2.5,0.5,1.65,0,0.3,9.95,2.5
1,2,1.4,1,N,238,75,2,6.5,0,0.5,0,0,0.3,7.3,0
1,1,1,1,N,170,48,1,7.5,2.5,0.5,0.01,0,0.3,10.81,2.5
1,1,1,1,N,151,239,1,5.5,2.5,0.5,1.76,0,0.3,10.56,2.5
1,1,1.3,1,N,239,24,1,7.5,2.5,0.5,2,0,0.3,12.8,2.5
1,1,1.4,1,N,68,48,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
1,1,1.6,1,N,68,107,1,7.5,2.5,0.5,1,0,0.3,11.8,2.5
1,1,2.1,1,N,107,229,1,9.5,2.5,0.5,2.55,0,0.3,15.35,2.5
1,1,0.2,1,N,90,90,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,1,7.2,1,N,68,244,1,22,2.5,0.5,7.55,0,0.3,32.85,2.5
2,2,1.78,1,N,114,170,2,9,0,0.5,0,0,0.3,12.3,2.5
1,1,2.2,1,N,50,237,1,9,2.5,0.5,2,0,0.3,14.3,2.5
2,6,2.62,1,N,79,161,1,12,0,0.5,3.06,0,0.3,18.36,2.5
2,5,4.52,1,N,164,74,2,16,0,0.5,0,0,0.3,19.3,2.5
2,6,5.4,1,N,236,4,2,17,0,0.5,0,0,0.3,20.3,2.5
2,6,4.38,1,N,87,137,1,15,0,0.5,3.66,0,0.3,21.96,2.5
1,1,1.7,1,N,141,137,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
2,1,1.73,1,N,141,170,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,1,0.85,1,N,163,229,2,5,0,0.5,0,0,0.3,8.3,2.5
2,2,1.77,1,N,238,236,1,8.5,0,0.5,0,0,0.3,11.8,2.5
1,1,0.7,1,N,137,170,1,5,2.5,0.5,2,0,0.3,10.3,2.5
1,1,1.8,1,N,141,164,1,8,2.5,0.5,3,0,0.3,14.3,2.5
2,1,1.11,1,N,41,43,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,1,0.86,1,N,230,170,1,5.5,0,0.5,1,0,0.3,9.8,2.5
1,1,1.6,1,N,113,4,2,8,2.5,0.5,0,0,0.3,11.3,2.5
1,1,0.6,1,N,238,238,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,1,1.5,1,N,152,74,1,8.5,0,0.5,1.85,0,0.3,11.15,0
1,1,0.8,1,N,237,142,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
2,1,3.86,1,N,236,224,2,15.5,0,0.5,0,0,0.3,18.8,2.5
2,1,0.15,1,N,162,162,2,3.5,0,0.5,0,0,0.3,6.8,2.5
2,1,1.93,1,N,233,79,2,7,0,0.5,0,0,0.3,10.3,2.5
2,1,0.69,1,N,233,170,2,4.5,0,0.5,0,0,0.3,7.8,2.5
2,1,1.86,1,N,170,113,2,8,0,0.5,0,0,0.3,11.3,2.5
2,1,1.12,1,N,113,107,2,7,0,0.5,0,0,0.3,10.3,2.5
2,1,5.32,1,N,75,244,2,18,0,0.5,0,0,0.3,18.8,0
2,1,0.52,1,N,75,263,1,4,0,0.5,1,0,0.3,8.3,2.5
2,1,3.68,1,N,137,144,2,16.5,0,0.5,0,0,0.3,19.8,2.5
1,1,1,1,N,238,151,1,5.5,2.5,0.5,1.75,0,0.3,10.55,2.5
1,1,0,1,N,140,39,1,49.2,0,0.5,0,0,0.3,50,0
1,0,3.6,1,N,50,236,1,14,2.5,0.5,1.7,0,0.3,19,2.5
2,1,1.03,1,N,143,50,4,-6,0,-0.5,0,0,-0.3,-9.3,-2.5
1,1,0.7,1,N,237,237,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,1,1,1,N,162,170,1,5,2.5,0.5,1,0,0.3,9.3,2.5
1,1,3.2,1,N,164,231,1,13.5,2.5,0.5,5,0,0.3,21.8,2.5
2,2,0.55,1,N,166,152,2,4.5,0,0.5,0,0,0.3,5.3,0
2,2,7.88,1,N,152,248,2,28,0,0.5,0,0,0.3,28.8,0
2,1,4.62,1,N,75,116,1,16.5,0,0.5,0,0,0.3,17.3,0
2,1,1.92,1,N,230,239,1,9,0,0.5,3.69,0,0.3,15.99,2.5
1,2,5.8,1,N,233,74,1,18,2.5,0.5,5.3,0,0.3,26.6,2.5
1,1,2.3,1,N,140,162,1,9,2.5,0.5,2.45,0,0.3,14.75,2.5
1,1,0.9,1,N,234,186,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
1,1,1.1,1,N,236,141,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
1,1,1.4,1,N,151,41,2,8,0,0.5,0,0,0.3,8.8,0
1,1,2,1,N,238,163,1,9.5,2.5,0.5,1.92,0,0.3,14.72,2.5
1,1,1,1,N,236,75,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
1,1,2.2,1,N,113,50,1,10,2.5,0.5,2.66,0,0.3,15.96,2.5
2,1,0.91,1,N,142,48,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,2,10.03,1,N,246,136,2,30,0,0.5,0,0,0.3,33.3,2.5
1,1,0.7,1,N,141,237,1,5.5,2.5,0.5,1,0,0.3,9.8,2.5
1,1,0.9,1,N,74,74,2,6.5,0,0.5,0,0,0.3,7.3,0
1,1,0.8,1,N,74,75,2,5,0,0.5,0,0,0.3,5.8,0
2,1,12.57,1,N,193,165,2,39,0,0.5,0,0,0.3,39.8,0
2,1,0.94,1,N,263,236,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
1,1,1.4,1,N,142,48,2,7,2.5,0.5,0,0,0.3,10.3,2.5
1,1,1.9,1,N,238,74,1,9.5,0,0.5,0.7,0,0.3,11,0
2,1,2.2,1,N,236,161,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5
2,2,3.42,1,N,163,114,1,14.5,0,0.5,1.78,0,0.3,19.58,2.5
2,3,10.41,1,N,138,136,2,29,0,0.5,0,6.12,0.3,35.92,0
1,1,0,1,N,164,42,1,24.2,0,0.5,2.5,0,0.3,27.5,0
2,1,0.83,1,N,140,237,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,1,1.43,1,N,237,230,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,1,1.65,1,N,163,237,1,8,0,0.5,2.26,0,0.3,13.56,2.5
2,5,3.2,1,N,237,237,2,14.5,0,0.5,0,0,0.3,17.8,2.5
2,4,3.72,1,N,97,188,2,15,0,0.5,0,0,0.3,15.8,0
1,2,0.8,1,N,236,75,1,5,2.5,0.5,2.05,0,0.3,10.35,2.5
1,1,2.9,1,N,75,161,1,14,2.5,0.5,3,0,0.3,20.3,2.5
2,1,2.52,1,N,239,229,1,11,0,0.5,4.29,0,0.3,18.59,2.5
2,1,1.58,1,N,113,170,1,8,0,0.5,2.26,0,0.3,13.56,2.5
2,1,1.61,1,N,233,140,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,1,0.71,1,N,140,236,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
2,1,3.79,1,N,237,166,1,13.5,0,0.5,3.36,0,0.3,20.16,2.5
2,1,1.67,1,N,24,239,2,8,0,0.5,0,0,0.3,11.3,2.5
1,1,2,1,N,236,74,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5
2,1,0.64,1,N,239,238,1,4.5,0,0.5,2.34,0,0.3,10.14,2.5
2,1,1.88,1,N,142,238,2,8.5,0,0.5,0,0,0.3,11.8,2.5
1,2,1.4,1,N,151,43,1,8.5,0,0.5,1.85,0,0.3,11.15,0
1,1,1.2,1,N,233,162,1,6,2.5,0.5,3,0,0.3,12.3,2.5
1,1,1.4,1,N,237,236,1,7.5,2.5,0.5,2.7,0,0.3,13.5,2.5
1,1,1.5,1,N,236,74,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5
2,1,0.54,1,N,237,141,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
1,1,0.5,1,N,237,237,1,4,2.5,0.5,1.45,0,0.3,8.75,2.5
1,2,0.8,1,N,236,43,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5
2,1,0.78,1,N,237,140,1,5.5,0,0.5,1.58,0,0.3,10.38,2.5
1,1,1.8,1,N,236,74,2,7,2.5,0.5,0,0,0.3,10.3,2.5
2,5,1.43,1,N,238,237,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,5,0.51,1,N,90,90,2,4,0,0.5,0,0,0.3,7.3,2.5
1,1,0.9,1,N,74,263,3,4.5,2.5,0.5,0,0,0.3,7.8,2.5
2,1,0.79,1,N,238,151,1,5.5,0,0.5,2.2,0,0.3,11,2.5
2,1,3.18,1,N,100,263,1,12.5,0,0.5,3.16,0,0.3,18.96,2.5
2,1,1.91,1,N,163,238,1,9,0,0.5,2.46,0,0.3,14.76,2.5
2,1,0.86,1,N,239,142,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,1,1.96,1,N,142,236,2,9,0,0.5,0,0,0.3,12.3,2.5
2,1,2.49,1,N,237,234,2,11,0,0.5,0,0,0.3,14.3,2.5
1,1,1.6,1,N,249,100,1,7.5,2.5,0.5,2,0,0.3,12.8,2.5
1,1,0.7,1,N,186,68,1,4.5,2.5,0.5,2.3,0,0.3,10.1,2.5
1,1,3.5,1,N,230,263,1,14.5,2.5,0.5,3.55,0,0.3,21.35,2.5
1,1,0.8,1,N,262,141,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,1,3.7,1,N,24,168,2,16.5,0,0.5,0,0,0.3,17.3,0
2,1,1.03,1,N,186,161,1,5.5,0,0.5,1.32,0,0.3,10.12,2.5
2,1,1.86,1,N,238,263,1,10,0,0.5,2.66,0,0.3,15.96,2.5
2,1,1.44,1,N,158,68,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,2,0.18,1,N,157,157,1,4.5,0,0.5,0,0,0.3,5.3,0
2,3,0.75,1,N,107,137,1,5.5,0,0.5,2.64,0,0.3,11.44,2.5
2,1,5.4,1,N,140,83,1,21.5,0,0.5,4.96,0,0.3,29.76,2.5
2,1,1.26,1,N,263,262,2,6.5,0,0.5,0,0,0.3,9.8,2.5
1,1,3.3,1,N,138,83,2,11.5,0,0.5,0,0,0.3,12.3,0
1,1,12.3,1,N,166,97,2,41.5,2.5,0.5,0,0,0.3,44.8,2.5
1,1,6.9,1,N,209,145,2,20,2.5,0.5,0,0,0.3,23.3,2.5
2,2,8.09,1,N,75,226,1,25.5,0,0.5,6.48,6.12,0.3,38.9,0
2,4,0.6,1,N,137,170,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
2,1,3.73,1,N,239,249,2,14,0,0.5,0,0,0.3,17.3,2.5
2,1,2.46,1,N,90,232,2,12,0,0.5,0,0,0.3,15.3,2.5
1,1,7.2,1,N,87,238,1,23.5,2.5,0.5,0,0,0.3,26.8,2.5
2,1,0.75,1,N,68,186,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,1,0.82,1,N,43,143,1,5.5,0,0.5,2.64,0,0.3,11.44,2.5
2,3,0.76,1,N,41,41,2,6,0,0.5,0,0,0.3,6.8,0
2,2,2.64,1,N,41,194,2,10.5,0,0.5,0,6.12,0.3,17.42,0
2,1,1.83,1,N,161,263,2,9.5,0,0.5,0,0,0.3,12.8,2.5
2,1,3.96,1,N,236,234,2,14.5,0,0.5,0,0,0.3,17.8,2.5
2,1,0.8,1,N,236,262,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,4,1.19,1,N,75,263,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,5,4.69,1,N,163,223,1,18,0,0.5,4.26,0,0.3,25.56,2.5
2,1,16.62,1,N,132,145,1,47,0,0.5,11.95,0,0.3,59.75,0
2,1,1.28,1,N,141,233,2,7,0,0.5,0,0,0.3,10.3,2.5
2,3,1.64,1,N,239,163,2,7.5,0,0.5,0,0,0.3,10.8,2.5
1,1,1.6,1,N,161,234,1,8.5,2.5,0.5,2.35,0,0.3,14.15,2.5
1,1,0,1,N,90,43,1,18.2,0,0.5,0,0,0.3,19,0
1,1,1.7,1,N,48,143,1,7.5,2.5,0.5,2.15,0,0.3,12.95,2.5
1,1,0,1,N,243,244,1,14.2,0,0.5,0,0,0.3,15,0
2,1,0.53,1,N,137,137,2,4.5,0,0.5,0,0,0.3,7.8,2.5
